YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,4,1,3,AS,868,N569AS,OGG,SEA,1230,1232.0,2.0,18.0,1250.0,335.0,342.0,315.0,2640,2105.0,9.0,2105,2114.0,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-01,0,0.0,0.0,0.0,0.0,0.0
2015,3,30,1,DL,2386,N323US,ATL,LGA,2140,2200.0,20.0,17.0,2217.0,134.0,120.0,96.0,762,2353.0,7.0,2354,2400.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-30,1,0.0,0.0,0.0,0.0,0.0
2015,4,19,7,AA,2493,N3BBAA,SJU,MIA,1445,1436.0,-9.0,10.0,1446.0,175.0,160.0,136.0,1045,1702.0,14.0,1740,1716.0,-24.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-19,0,0.0,0.0,0.0,0.0,0.0
2015,4,12,7,DL,1336,N315NB,SLC,RNO,1105,1102.0,-3.0,17.0,1119.0,85.0,85.0,63.0,422,1122.0,5.0,1130,1127.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-12,0,0.0,0.0,0.0,0.0,0.0
2015,4,14,2,DL,936,N319NB,MSP,STL,705,702.0,-3.0,13.0,715.0,88.0,79.0,63.0,448,818.0,3.0,833,821.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-14,0,0.0,0.0,0.0,0.0,0.0
2015,4,1,3,US,566,N190UW,PHX,MCO,1215,1212.0,-3.0,26.0,1238.0,244.0,252.0,218.0,1849,1916.0,8.0,1919,1924.0,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-01,0,0.0,0.0,0.0,0.0,0.0
2015,4,11,6,B6,971,N526JB,LGA,FLL,1055,1055.0,0.0,27.0,1122.0,193.0,187.0,148.0,1076,1350.0,12.0,1408,1402.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-11,0,0.0,0.0,0.0,0.0,0.0
2015,3,30,1,AS,664,N403AS,SEA,DFW,1315,1316.0,1.0,14.0,1330.0,225.0,216.0,194.0,1660,1844.0,8.0,1900,1852.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-30,0,0.0,0.0,0.0,0.0,0.0
2015,4,17,5,EV,4936,N867AS,MOB,ATL,1938,1933.0,-5.0,18.0,1951.0,70.0,76.0,46.0,302,2137.0,12.0,2148,2149.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-17,0,0.0,0.0,0.0,0.0,0.0
2015,4,8,3,AS,150,N584AS,ANC,LAX,2340,2336.0,-4.0,17.0,2353.0,312.0,318.0,294.0,2345,547.0,7.0,552,554.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-08,0,0.0,0.0,0.0,0.0,0.0
2015,3,31,2,AA,220,N853AA,TPA,MIA,1915,1908.0,-7.0,12.0,1920.0,65.0,64.0,42.0,204,2002.0,10.0,2020,2012.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-31,0,0.0,0.0,0.0,0.0,0.0
2015,4,11,6,UA,1209,N34460,PHX,EWR,600,606.0,6.0,11.0,617.0,302.0,258.0,239.0,2133,1316.0,8.0,1402,1324.0,-38.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-11,0,0.0,0.0,0.0,0.0,0.0
2015,4,1,3,US,492,N105UW,PHL,DFW,2030,2032.0,2.0,21.0,2053.0,218.0,226.0,192.0,1303,2305.0,13.0,2308,2318.0,10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-01,0,0.0,0.0,0.0,0.0,0.0
2015,4,23,4,WN,336,N916WN,MSY,MCI,1050,1100.0,10.0,13.0,1113.0,115.0,121.0,103.0,689,1256.0,5.0,1245,1301.0,16.0,0,0,,6.0,0.0,2.0,8.0,0.0,2015-04-23,0,60.0,0.0,20.0,80.0,0.0
2015,4,21,2,DL,1120,N945DL,BDL,DTW,905,859.0,-6.0,8.0,907.0,117.0,104.0,86.0,549,1033.0,10.0,1102,1043.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-21,0,0.0,0.0,0.0,0.0,0.0
2015,4,30,4,DL,809,N353NW,BOS,MSP,600,553.0,-7.0,21.0,614.0,202.0,189.0,157.0,1124,751.0,11.0,822,802.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-30,0,0.0,0.0,0.0,0.0,0.0
2015,4,27,1,WN,1967,N8613K,DAL,DCA,620,617.0,-3.0,19.0,636.0,175.0,158.0,134.0,1184,950.0,5.0,1015,955.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-27,0,0.0,0.0,0.0,0.0,0.0
2015,4,30,4,US,1947,N701UW,DCA,FLL,1715,1712.0,-3.0,31.0,1743.0,160.0,171.0,135.0,899,1958.0,5.0,1955,2003.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-30,0,0.0,0.0,0.0,0.0,0.0
2015,5,3,7,EV,5533,N710EV,BDL,DTW,1902,1854.0,-8.0,10.0,1904.0,117.0,97.0,80.0,549,2024.0,7.0,2059,2031.0,-28.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-05-03,0,0.0,0.0,0.0,0.0,0.0
2015,3,27,5,US,404,N162UW,CLT,DFW,1825,1828.0,3.0,23.0,1851.0,182.0,163.0,132.0,936,2003.0,8.0,2027,2011.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-27,0,0.0,0.0,0.0,0.0,0.0
2015,4,22,3,AA,2317,N3AUAA,RSW,ORD,1205,1157.0,-8.0,11.0,1208.0,190.0,193.0,170.0,1120,1358.0,12.0,1415,1410.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-22,0,0.0,0.0,0.0,0.0,0.0
2015,4,14,2,NK,847,N608NK,ORD,DEN,1110,1106.0,-4.0,11.0,1117.0,160.0,154.0,119.0,888,1216.0,24.0,1250,1240.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-14,0,0.0,0.0,0.0,0.0,0.0
2015,4,1,3,DL,2690,N937AT,LGA,BOS,1759,1817.0,18.0,18.0,1835.0,82.0,62.0,39.0,184,1914.0,5.0,1921,1919.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-01,1,0.0,0.0,0.0,0.0,0.0
2015,4,30,4,MQ,3439,N656MQ,FSM,DFW,1012,1007.0,-5.0,6.0,1013.0,66.0,60.0,37.0,227,1050.0,17.0,1118,1107.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-30,0,0.0,0.0,0.0,0.0,0.0
2015,3,28,6,WN,2538,N7740A,MDW,ALB,2005,2001.0,-4.0,12.0,2013.0,105.0,150.0,92.0,717,2245.0,46.0,2250,2331.0,41.0,0,0,,41.0,0.0,0.0,0.0,0.0,2015-03-28,0,-1025.0,-0.0,-0.0,-0.0,-0.0
2015,3,29,7,DL,1682,N986DL,STL,MSP,1925,1918.0,-7.0,13.0,1931.0,92.0,96.0,75.0,448,2046.0,8.0,2057,2054.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-29,0,0.0,0.0,0.0,0.0,0.0
2015,3,27,5,WN,1798,N357SW,SFO,LAX,1710,1704.0,-6.0,17.0,1721.0,75.0,77.0,59.0,337,1820.0,1.0,1825,1821.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-27,0,0.0,0.0,0.0,0.0,0.0
2015,5,4,1,WN,4563,N732SW,ATL,DCA,1835,1829.0,-6.0,9.0,1838.0,105.0,97.0,84.0,547,2002.0,4.0,2020,2006.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-05-04,0,0.0,0.0,0.0,0.0,0.0
2015,3,28,6,AA,1236,N508AA,DFW,BWI,1500,1456.0,-4.0,11.0,1507.0,166.0,169.0,154.0,1217,1841.0,4.0,1846,1845.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-28,0,0.0,0.0,0.0,0.0,0.0
2015,4,11,6,OO,2828,N928EV,ORD,MKE,1350,1412.0,22.0,13.0,1425.0,56.0,40.0,21.0,67,1446.0,6.0,1446,1452.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-11,1,0.0,0.0,0.0,0.0,0.0
2015,3,30,1,WN,31,N628SW,DCA,DAL,1100,1054.0,-6.0,22.0,1116.0,205.0,201.0,175.0,1184,1311.0,4.0,1325,1315.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-30,0,0.0,0.0,0.0,0.0,0.0
2015,5,1,5,EV,4454,N14204,IAH,HSV,1602,1554.0,-8.0,11.0,1605.0,110.0,107.0,92.0,595,1737.0,4.0,1752,1741.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-05-01,0,0.0,0.0,0.0,0.0,0.0
2015,3,30,1,WN,3753,N7703A,DEN,SNA,1200,1154.0,-6.0,10.0,1204.0,145.0,128.0,114.0,846,1258.0,4.0,1325,1302.0,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-30,0,0.0,0.0,0.0,0.0,0.0
2015,4,3,5,WN,4296,N281WN,BWI,OAK,1010,1030.0,20.0,12.0,1042.0,375.0,378.0,362.0,2447,1344.0,4.0,1325,1348.0,23.0,0,0,,3.0,0.0,9.0,11.0,0.0,2015-04-03,1,15.0,0.0,45.0,55.0,0.0
2015,4,3,5,AA,2218,N3HJAA,DFW,RSW,1850,1854.0,4.0,19.0,1913.0,160.0,145.0,123.0,1017,2216.0,3.0,2230,2219.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-03,0,0.0,0.0,0.0,0.0,0.0
2015,4,8,3,WN,4730,N269WN,DAL,AUS,1215,1224.0,9.0,17.0,1241.0,50.0,64.0,43.0,189,1324.0,4.0,1305,1328.0,23.0,0,0,,14.0,0.0,3.0,6.0,0.0,2015-04-08,0,155.56,0.0,33.33,66.67,0.0
2015,4,12,7,WN,736,N490WN,MDW,DTW,820,829.0,9.0,8.0,837.0,70.0,61.0,42.0,228,1019.0,11.0,1030,1030.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-12,0,0.0,0.0,0.0,0.0,0.0
2015,3,31,2,AA,1233,N561AA,BNA,DFW,1425,1417.0,-8.0,17.0,1434.0,126.0,119.0,98.0,631,1612.0,4.0,1631,1616.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-31,0,0.0,0.0,0.0,0.0,0.0
2015,4,24,5,EV,5308,N854AS,ATL,MGM,2051,2045.0,-6.0,14.0,2059.0,56.0,49.0,33.0,147,2032.0,2.0,2047,2034.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-24,0,0.0,0.0,0.0,0.0,0.0
2015,4,15,3,UA,1590,N14242,MCO,ORD,1539,1542.0,3.0,13.0,1555.0,176.0,168.0,143.0,1005,1718.0,12.0,1735,1730.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-15,0,0.0,0.0,0.0,0.0,0.0
2015,4,24,5,US,2121,N957UW,LGA,BOS,900,853.0,-7.0,37.0,930.0,78.0,77.0,35.0,184,1005.0,5.0,1018,1010.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-24,0,0.0,0.0,0.0,0.0,0.0
2015,5,3,7,WN,1813,N641SW,LAS,LAX,1130,1130.0,0.0,56.0,1226.0,65.0,109.0,43.0,236,1309.0,10.0,1235,1319.0,44.0,0,0,,44.0,0.0,0.0,0.0,0.0,2015-05-03,0,inf,0.0,0.0,0.0,0.0
2015,4,20,1,HA,246,N476HA,HNL,OGG,1100,1054.0,-6.0,14.0,1108.0,39.0,43.0,23.0,100,1131.0,6.0,1139,1137.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-20,0,0.0,0.0,0.0,0.0,0.0
2015,4,19,7,AA,1359,N3CRAA,DCA,ORD,1100,1058.0,-2.0,10.0,1108.0,126.0,127.0,99.0,612,1147.0,18.0,1206,1205.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-19,0,0.0,0.0,0.0,0.0,0.0
2015,4,23,4,WN,885,N241WN,SJU,BWI,1710,1711.0,1.0,12.0,1723.0,260.0,264.0,248.0,1565,2131.0,4.0,2130,2135.0,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-23,0,0.0,0.0,0.0,0.0,0.0
2015,4,29,3,WN,2862,N433LV,OAK,HOU,1330,1331.0,1.0,10.0,1341.0,225.0,214.0,201.0,1642,1902.0,3.0,1915,1905.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-29,0,0.0,0.0,0.0,0.0,0.0
2015,4,27,1,WN,839,N655WN,DEN,LAX,1700,1748.0,48.0,9.0,1757.0,150.0,126.0,107.0,862,1844.0,10.0,1830,1854.0,24.0,0,0,,0.0,0.0,0.0,24.0,0.0,2015-04-27,1,0.0,0.0,0.0,50.0,0.0
2015,4,12,7,AA,1533,N5FPAA,MIA,BOS,1250,1259.0,9.0,21.0,1320.0,193.0,201.0,174.0,1258,1614.0,6.0,1603,1620.0,17.0,0,0,,8.0,0.0,9.0,0.0,0.0,2015-04-12,0,88.89,0.0,100.0,0.0,0.0
2015,4,1,3,B6,19,N789JB,BOS,SAN,1659,1656.0,-3.0,18.0,1714.0,384.0,375.0,352.0,2588,2006.0,5.0,2023,2011.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-01,0,0.0,0.0,0.0,0.0,0.0
2015,4,6,1,WN,807,N711HK,SNA,LAS,920,921.0,1.0,9.0,930.0,60.0,56.0,42.0,226,1012.0,5.0,1020,1017.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-06,0,0.0,0.0,0.0,0.0,0.0
2015,5,1,5,MQ,3304,N686MQ,ORD,RST,1715,1722.0,7.0,14.0,1736.0,89.0,64.0,45.0,268,1821.0,5.0,1844,1826.0,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-05-01,0,0.0,0.0,0.0,0.0,0.0
2015,4,19,7,WN,709,N284WN,SEA,PHX,1635,1634.0,-1.0,13.0,1647.0,165.0,159.0,140.0,1107,1907.0,6.0,1920,1913.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-19,0,0.0,0.0,0.0,0.0,0.0
2015,4,9,4,DL,2512,N910DE,HSV,ATL,650,701.0,11.0,21.0,722.0,66.0,58.0,32.0,151,854.0,5.0,856,859.0,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-09,0,0.0,0.0,0.0,0.0,0.0
2015,5,2,6,US,617,N814AW,OAK,PHX,615,605.0,-10.0,13.0,618.0,115.0,112.0,94.0,646,752.0,5.0,810,757.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-05-02,0,0.0,0.0,0.0,0.0,0.0
2015,4,6,1,WN,912,N378SW,LAX,SJC,1855,1856.0,1.0,6.0,1902.0,70.0,64.0,55.0,308,1957.0,3.0,2005,2000.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-06,0,0.0,0.0,0.0,0.0,0.0
2015,4,21,2,OO,5291,N945SW,GCC,DEN,600,551.0,-9.0,10.0,601.0,82.0,59.0,43.0,313,644.0,6.0,722,650.0,-32.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-21,0,0.0,0.0,0.0,0.0,0.0
2015,4,18,6,AA,2302,N475AA,MSP,DFW,1815,1854.0,39.0,12.0,1906.0,156.0,190.0,167.0,852,2153.0,11.0,2051,2204.0,73.0,0,0,,34.0,0.0,0.0,39.0,0.0,2015-04-18,1,87.18,0.0,0.0,100.0,0.0
2015,4,16,4,OO,4620,N8982A,BUR,SLC,1629,1619.0,-10.0,13.0,1632.0,112.0,114.0,94.0,574,1906.0,7.0,1921,1913.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-16,0,0.0,0.0,0.0,0.0,0.0
2015,5,3,7,OO,2770,N468CA,FLG,PHX,1500,1512.0,12.0,17.0,1529.0,46.0,56.0,32.0,119,1601.0,7.0,1546,1608.0,22.0,0,0,,10.0,0.0,0.0,12.0,0.0,2015-05-03,0,83.33,0.0,0.0,100.0,0.0
2015,4,28,2,US,850,N624AW,CLT,BNA,1135,1129.0,-6.0,17.0,1146.0,83.0,81.0,57.0,328,1143.0,7.0,1158,1150.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-28,0,0.0,0.0,0.0,0.0,0.0
2015,4,4,6,AA,1683,N3HJAA,DFW,FLL,1035,1032.0,-3.0,16.0,1048.0,172.0,151.0,129.0,1119,1357.0,6.0,1427,1403.0,-24.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-04,0,0.0,0.0,0.0,0.0,0.0
2015,4,19,7,UA,1619,N37281,ORD,EWR,700,921.0,141.0,15.0,936.0,126.0,116.0,96.0,719,1212.0,5.0,1006,1217.0,131.0,0,0,,0.0,0.0,131.0,0.0,0.0,2015-04-19,1,0.0,0.0,92.91,0.0,0.0
2015,4,24,5,EV,4513,N16981,CLE,ORD,616,607.0,-9.0,20.0,627.0,85.0,84.0,57.0,315,624.0,7.0,641,631.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-24,0,0.0,0.0,0.0,0.0,0.0
2015,4,20,1,DL,1219,N752AT,LAX,OGG,1815,1810.0,-5.0,13.0,1823.0,345.0,343.0,324.0,2486,2047.0,6.0,2100,2053.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-20,0,0.0,0.0,0.0,0.0,0.0
2015,4,17,5,UA,1417,N77261,EWR,ATL,1510,1520.0,10.0,40.0,1600.0,151.0,166.0,116.0,746,1756.0,10.0,1741,1806.0,25.0,0,0,,15.0,0.0,10.0,0.0,0.0,2015-04-17,0,150.0,0.0,100.0,0.0,0.0
2015,4,6,1,WN,387,N352SW,LAS,LAX,1355,1414.0,19.0,28.0,1442.0,70.0,80.0,47.0,236,1529.0,5.0,1505,1534.0,29.0,0,0,,10.0,0.0,10.0,9.0,0.0,2015-04-06,1,52.63,0.0,52.63,47.37,0.0
2015,5,2,6,UA,753,N814UA,BWI,SFO,610,602.0,-8.0,9.0,611.0,355.0,342.0,330.0,2457,841.0,3.0,905,844.0,-21.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-05-02,0,0.0,0.0,0.0,0.0,0.0
2015,4,20,1,OO,4463,N437SW,SLC,IDA,830,821.0,-9.0,13.0,834.0,65.0,55.0,39.0,188,913.0,3.0,935,916.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-20,0,0.0,0.0,0.0,0.0,0.0
2015,4,23,4,WN,1371,N660SW,BWI,MCO,1035,1051.0,16.0,11.0,1102.0,135.0,133.0,116.0,787,1258.0,6.0,1250,1304.0,14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-23,1,0.0,0.0,0.0,0.0,0.0
2015,4,16,4,UA,685,N822UA,ORD,MSP,1729,1728.0,-1.0,12.0,1740.0,94.0,86.0,67.0,334,1847.0,7.0,1903,1854.0,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-16,0,0.0,0.0,0.0,0.0,0.0
2015,4,9,4,AA,217,N850AA,LAS,MIA,800,756.0,-4.0,21.0,817.0,278.0,271.0,245.0,2174,1522.0,5.0,1538,1527.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-04-09,0,0.0,0.0,0.0,0.0,0.0
2015,3,31,2,B6,306,N579JB,FLL,EWR,935,947.0,12.0,13.0,1000.0,178.0,165.0,147.0,1065,1227.0,5.0,1233,1232.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-31,0,0.0,0.0,0.0,0.0,0.0
2015,3,31,2,WN,108,N7741C,DEN,OMA,2015,2016.0,1.0,8.0,2024.0,85.0,73.0,63.0,472,2227.0,2.0,2240,2229.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-31,0,0.0,0.0,0.0,0.0,0.0
2015,3,29,7,DL,879,N986AT,ORD,ATL,1245,1254.0,9.0,17.0,1311.0,120.0,105.0,80.0,606,1531.0,8.0,1545,1539.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-03-29,0,0.0,0.0,0.0,0.0,0.0
2015,4,19,7,AA,1310,N561AA,CLE,DFW,1155,1632.0,277.0,10.0,1642.0,180.0,160.0,146.0,1021,1808.0,4.0,1355,1812.0,257.0,0,0,,0.0,0.0,257.0,0.0,0.0,2015-04-19,1,0.0,0.0,92.78,0.0,0.0
